participant,country,condition,problem,num_distance,correctness,congruency,rt,log_rt
8767,Malaysia,magnitude,9 | 8,1,TRUE,incongruent,0.633,-0.1985962899826449
8767,Malaysia,magnitude,2 | 1,1,TRUE,incongruent,0.561,-0.25103713874383854
8767,Malaysia,magnitude,2 | 4,2,TRUE,neutral,0.592,-0.22767829327708025
8767,Malaysia,magnitude,1 | 2,1,FALSE,incongruent,0.524,-0.28066871301627333
8767,Malaysia,magnitude,7 | 2,5,TRUE,neutral,0.875,-0.057991946977686754
8767,Malaysia,magnitude,6 | 7,1,TRUE,congruent,1.627,0.2113875529368588
8767,Malaysia,magnitude,6 | 1,5,TRUE,congruent,0.659,-0.18111458540599013
8767,Malaysia,magnitude,4 | 3,1,TRUE,congruent,0.676,-0.17005330405836405
8767,Malaysia,magnitude,1 | 6,5,TRUE,congruent,0.545,-0.2636034977233575
8767,Malaysia,magnitude,3 | 8,5,TRUE,congruent,0.575,-0.24033215531036956
8767,Malaysia,magnitude,6 | 1,5,TRUE,neutral,0.582,-0.23507701535011155
8767,Malaysia,magnitude,9 | 4,5,TRUE,neutral,0.643,-0.1917890270757779
8767,Malaysia,magnitude,9 | 8,1,TRUE,congruent,0.642,-0.19246497193114673
8767,Malaysia,magnitude,9 | 4,5,TRUE,incongruent,0.609,-0.21538270736712464
8767,Malaysia,magnitude,4 | 9,5,TRUE,congruent,0.609,-0.21538270736712464
8767,Malaysia,magnitude,7 | 9,2,TRUE,neutral,0.88,-0.05551732784983137
8767,Malaysia,magnitude,7 | 9,2,TRUE,congruent,0.575,-0.24033215531036956
8767,Malaysia,magnitude,7 | 6,1,TRUE,congruent,0.993,-0.0030507515046188267
8767,Malaysia,magnitude,9 | 7,2,TRUE,congruent,0.827,-0.08249449044745336
8767,Malaysia,magnitude,4 | 3,1,TRUE,neutral,0.694,-0.15864052954514513
8767,Malaysia,magnitude,3 | 8,5,TRUE,neutral,0.592,-0.22767829327708025
8767,Malaysia,magnitude,8 | 9,1,TRUE,incongruent,0.767,-0.11520463605101904
8857,Malaysia,magnitude,8 | 9,1,TRUE,congruent,0.7993,-0.09729018703012292
8857,Malaysia,magnitude,6 | 1,5,TRUE,incongruent,0.6267,-0.20294030530002896
8857,Malaysia,magnitude,8 | 9,1,TRUE,neutral,0.5583,-0.2531323721495705
8857,Malaysia,magnitude,9 | 4,5,TRUE,congruent,0.552,-0.2580609222708011
8857,Malaysia,magnitude,3 | 1,2,FALSE,incongruent,0.5638,-0.2488749284644165
8857,Malaysia,magnitude,8 | 9,1,TRUE,incongruent,0.9464,-0.023925268380126038
8857,Malaysia,magnitude,8 | 6,2,TRUE,incongruent,0.642,-0.19246497193114673
8857,Malaysia,magnitude,2 | 1,1,TRUE,congruent,0.5683,-0.24542234395526963
8857,Malaysia,magnitude,2 | 4,2,TRUE,incongruent,0.6442,-0.19097927951632743
8857,Malaysia,magnitude,9 | 7,2,TRUE,neutral,0.7092,-0.14923127307111977
8857,Malaysia,magnitude,7 | 2,5,TRUE,neutral,0.8437,-0.07381195089279399
8857,Malaysia,magnitude,7 | 6,1,TRUE,congruent,0.6028,-0.2198267563574058
8857,Malaysia,magnitude,7 | 9,2,TRUE,congruent,0.4807,-0.3181258778713531
8857,Malaysia,magnitude,6 | 7,1,TRUE,neutral,0.5122,-0.2905604258675891
8857,Malaysia,magnitude,6 | 8,2,TRUE,incongruent,0.5719,-0.2426799034533277
8857,Malaysia,magnitude,4 | 3,1,TRUE,neutral,0.545,-0.2636034977233575
8857,Malaysia,magnitude,2 | 7,5,TRUE,congruent,0.5286,-0.2768728412043085
8857,Malaysia,magnitude,1 | 2,1,TRUE,congruent,0.5789,-0.23739645043319652
8857,Malaysia,magnitude,4 | 9,5,TRUE,incongruent,0.7655,-0.1160548049657202
8857,Malaysia,magnitude,2 | 1,1,TRUE,neutral,0.5867,-0.23158391178366836
8857,Malaysia,magnitude,6 | 7,1,TRUE,congruent,0.7042,-0.15230397926583455
8857,Malaysia,magnitude,8 | 3,5,TRUE,incongruent,0.5333,-0.2730284163171234
8857,Malaysia,magnitude,3 | 8,5,TRUE,congruent,0.4253,-0.3713046172859767
8857,Malaysia,magnitude,6 | 7,1,TRUE,incongruent,0.6406,-0.19341306567219707
8857,Malaysia,magnitude,1 | 6,5,TRUE,incongruent,0.4825,-0.31650268232018863
8857,Malaysia,magnitude,9 | 4,5,TRUE,incongruent,0.5057,-0.29610704636745544
8857,Malaysia,magnitude,3 | 8,5,TRUE,neutral,0.4483,-0.34843126113420814
8857,Malaysia,magnitude,9 | 8,1,FALSE,incongruent,0.4354,-0.36111157529492444
8857,Malaysia,magnitude,3 | 4,1,TRUE,neutral,0.8527,-0.06920373701669978
8857,Malaysia,magnitude,1 | 2,1,TRUE,incongruent,0.6548,-0.18389132926009613
8857,Malaysia,magnitude,7 | 9,2,TRUE,neutral,0.4884,-0.31122434472715516
8857,Malaysia,magnitude,9 | 4,5,TRUE,neutral,0.5545,-0.25609844951482114
8857,Malaysia,magnitude,7 | 6,1,TRUE,incongruent,0.6689,-0.17463880404736662
8857,Malaysia,magnitude,8 | 6,2,TRUE,congruent,0.4721,-0.32596599956874506
8857,Malaysia,magnitude,8 | 3,5,TRUE,neutral,0.5133,-0.2896287357392373
8857,Malaysia,magnitude,2 | 1,1,TRUE,incongruent,0.6086,-0.2156680519778517
8857,Malaysia,magnitude,2 | 7,5,TRUE,neutral,0.8708,-0.060081579630943266
8857,Malaysia,magnitude,3 | 1,2,TRUE,congruent,0.5999,-0.22192113806254501
8857,Malaysia,magnitude,3 | 4,1,TRUE,incongruent,0.562,-0.2502636844309389
8857,Malaysia,magnitude,3 | 8,5,TRUE,incongruent,0.4977,-0.3030323592559769
8857,Malaysia,magnitude,4 | 9,5,TRUE,congruent,0.5518,-0.25821830385683336
8857,Malaysia,magnitude,7 | 6,1,TRUE,neutral,0.6148,-0.21126614117229248
8857,Malaysia,magnitude,4 | 2,2,TRUE,neutral,0.5375,-0.26962153141235706
8857,Malaysia,magnitude,9 | 8,1,TRUE,congruent,0.5921,-0.22760493891799982
8857,Malaysia,magnitude,7 | 2,5,TRUE,incongruent,0.6111,-0.21388771628017347
8857,Malaysia,magnitude,6 | 1,5,TRUE,neutral,0.457,-0.34008379993014975
8857,Malaysia,magnitude,7 | 2,5,TRUE,congruent,0.4365,-0.36001575195841146
8857,Malaysia,magnitude,8 | 3,5,TRUE,congruent,0.4309,-0.36562350591163223
8857,Malaysia,magnitude,1 | 3,2,TRUE,congruent,0.5251,-0.279757981712943
8857,Malaysia,magnitude,1 | 2,1,TRUE,neutral,0.6001,-0.22177637323390353
8857,Malaysia,magnitude,1 | 3,2,TRUE,incongruent,0.4642,-0.3332948638801011
8857,Malaysia,magnitude,6 | 8,2,TRUE,congruent,0.5659,-0.247260306064672
8857,Malaysia,magnitude,9 | 7,2,TRUE,incongruent,0.5609,-0.2511145599904833
8857,Malaysia,magnitude,8 | 6,2,TRUE,neutral,0.53,-0.27572413039921095
8857,Malaysia,magnitude,6 | 1,5,TRUE,congruent,0.3926,-0.4060497047360126
8857,Malaysia,magnitude,4 | 2,2,TRUE,incongruent,0.4825,-0.31650268232018863
8857,Malaysia,magnitude,2 | 7,5,TRUE,incongruent,0.558,-0.25336580106242124
8857,Malaysia,magnitude,4 | 3,1,TRUE,congruent,0.4749,-0.32339783041798165
8857,Malaysia,magnitude,1 | 3,2,TRUE,neutral,0.67,-0.17392519729917355
8857,Malaysia,magnitude,1 | 6,5,TRUE,congruent,0.5412,-0.26664221207441463
8857,Malaysia,magnitude,4 | 3,1,TRUE,incongruent,0.6111,-0.21388771628017347
8857,Malaysia,magnitude,6 | 8,2,TRUE,neutral,0.5447,-0.2638426247268679
8857,Malaysia,magnitude,4 | 9,5,TRUE,neutral,0.7803,-0.10773839308446484
8857,Malaysia,magnitude,1 | 6,5,TRUE,neutral,0.5652,-0.24779784682347897
8857,Malaysia,magnitude,2 | 4,2,TRUE,neutral,0.6503,-0.1868862459921014
8857,Malaysia,magnitude,4 | 2,2,TRUE,congruent,0.4899,-0.30989256054366937
8857,Malaysia,magnitude,7 | 9,2,TRUE,incongruent,0.4328,-0.36371274790148694
8857,Malaysia,magnitude,9 | 7,2,TRUE,congruent,0.5484,-0.2609025538825249
8857,Malaysia,magnitude,3 | 4,1,TRUE,congruent,0.4748,-0.3234892897174464
8857,Malaysia,magnitude,9 | 8,1,TRUE,neutral,0.565,-0.2479515521805615
8857,Malaysia,magnitude,2 | 4,2,TRUE,congruent,0.4909,-0.30900696790013055
8857,Malaysia,magnitude,3 | 1,2,TRUE,neutral,0.3867,-0.41262582792693453
8791,Malaysia,magnitude,6 | 8,2,TRUE,neutral,1.1809,0.07221312260338207
8791,Malaysia,magnitude,6 | 1,5,TRUE,congruent,0.5928,-0.22709180502872825
8791,Malaysia,magnitude,2 | 4,2,TRUE,neutral,0.497,-0.3036436112666679
8791,Malaysia,magnitude,7 | 2,5,TRUE,neutral,0.7324,-0.1352516643703411
8791,Malaysia,magnitude,2 | 1,1,FALSE,incongruent,0.6512,-0.18628560811885517
8791,Malaysia,magnitude,2 | 4,2,FALSE,incongruent,1.1607,0.0647199844409074
8791,Malaysia,magnitude,6 | 8,2,TRUE,incongruent,1.9691,0.29426777217945776
8791,Malaysia,magnitude,7 | 9,2,TRUE,congruent,1.1738,0.06959410517755464
8791,Malaysia,magnitude,4 | 3,1,TRUE,incongruent,1.0617,0.026001817357177357
8791,Malaysia,magnitude,4 | 9,5,TRUE,incongruent,1.227,0.08884456272700428
8791,Malaysia,magnitude,8 | 3,5,TRUE,incongruent,1.0676,0.0284085651154701
8791,Malaysia,magnitude,1 | 6,5,TRUE,congruent,1.0122,0.005266332972768842
8791,Malaysia,magnitude,8 | 3,5,TRUE,congruent,0.7241,-0.14020145251943436
8791,Malaysia,magnitude,6 | 7,1,TRUE,neutral,0.7807,-0.10751582063531237
8791,Malaysia,magnitude,6 | 8,2,TRUE,congruent,1.5932,0.20227029773729038
8791,Malaysia,magnitude,3 | 1,2,TRUE,neutral,0.8472,-0.07201405290057143
8791,Malaysia,magnitude,1 | 6,5,TRUE,neutral,0.6921,-0.15983115075924406
8791,Malaysia,magnitude,4 | 2,2,TRUE,congruent,0.7651,-0.11628179803604037
8791,Malaysia,magnitude,8 | 6,2,TRUE,congruent,0.8078,-0.09269615116603057
8791,Malaysia,magnitude,1 | 3,2,TRUE,congruent,0.8131,-0.0898560389354871
8791,Malaysia,magnitude,1 | 3,2,TRUE,neutral,0.5689,-0.2449640662322285
8791,Malaysia,magnitude,1 | 2,1,TRUE,neutral,1.0364,0.0155274043137872
8791,Malaysia,magnitude,4 | 9,5,TRUE,neutral,1.0428,0.018201022496291276
8791,Malaysia,magnitude,3 | 1,2,TRUE,incongruent,0.7126,-0.1471541819850032
8791,Malaysia,magnitude,7 | 2,5,TRUE,congruent,1.0162,0.006979190574276864
8791,Malaysia,magnitude,1 | 3,2,TRUE,incongruent,1.0191,0.008216801589690346
8791,Malaysia,magnitude,3 | 4,1,TRUE,congruent,1.7774,0.24978517583225104
8791,Malaysia,magnitude,7 | 9,2,TRUE,incongruent,0.8675,-0.06173051653708865
8791,Malaysia,magnitude,1 | 6,5,TRUE,incongruent,1.2981,0.11330814991838672
8791,Malaysia,magnitude,9 | 4,5,TRUE,incongruent,0.9497,-0.022413561996148867
8791,Malaysia,magnitude,9 | 4,5,TRUE,neutral,0.5221,-0.2822463067892844
8791,Malaysia,magnitude,2 | 4,2,TRUE,congruent,1.2301,0.08994041849863474
8791,Malaysia,magnitude,8 | 9,1,TRUE,neutral,1.213,0.08386080086657301
8791,Malaysia,magnitude,8 | 3,5,TRUE,neutral,0.8085,-0.09231997575758005
8791,Malaysia,magnitude,7 | 6,1,TRUE,neutral,0.9379,-0.027843464140506393
8791,Malaysia,magnitude,9 | 4,5,TRUE,congruent,0.672,-0.17263072694617473
8791,Malaysia,magnitude,2 | 7,5,TRUE,neutral,1.0787,0.03290067873267614
8791,Malaysia,magnitude,9 | 8,1,TRUE,neutral,1.092,0.03822263836871846
8791,Malaysia,magnitude,7 | 9,2,TRUE,neutral,0.8243,-0.08391470015629726
8791,Malaysia,magnitude,8 | 9,1,TRUE,congruent,1.3109,0.11756956346382744
8791,Malaysia,magnitude,3 | 4,1,TRUE,incongruent,0.9051,-0.043303435105349126
8791,Malaysia,magnitude,3 | 4,1,TRUE,neutral,0.5407,-0.2670436304243754
8791,Malaysia,magnitude,7 | 6,1,TRUE,incongruent,0.8592,-0.06590573164451963
8791,Malaysia,magnitude,7 | 2,5,TRUE,incongruent,0.7393,-0.13117929380248264
8791,Malaysia,magnitude,8 | 6,2,TRUE,incongruent,1.4859,0.1719895827021185
8791,Malaysia,magnitude,6 | 1,5,TRUE,incongruent,1.5184,0.18138619508321743
8791,Malaysia,magnitude,2 | 7,5,TRUE,congruent,0.9045,-0.04359142880416746
8791,Malaysia,magnitude,1 | 2,1,TRUE,incongruent,0.9202,-0.03611777107122263
8791,Malaysia,magnitude,2 | 1,1,TRUE,neutral,0.9234,-0.03461012978487766
8791,Malaysia,magnitude,3 | 8,5,TRUE,congruent,1.1179,0.04840295615273972
8791,Malaysia,magnitude,6 | 1,5,TRUE,neutral,1.0523,0.02213957039839191
8791,Malaysia,magnitude,4 | 9,5,TRUE,congruent,0.5995,-0.2222108125651325
8791,Malaysia,magnitude,2 | 1,1,TRUE,congruent,0.7705,-0.11322735694556191
8791,Malaysia,magnitude,9 | 7,2,TRUE,incongruent,0.8059,-0.09371884422784696
8791,Malaysia,magnitude,8 | 9,1,TRUE,incongruent,0.9803,-0.008640997362049757
8791,Malaysia,magnitude,4 | 3,1,TRUE,neutral,0.6546,-0.18402399902801453
8791,Malaysia,magnitude,3 | 1,2,TRUE,congruent,1.0166,0.00715010536668475
8791,Malaysia,magnitude,1 | 2,1,TRUE,congruent,1.0588,0.024813932629310594
8791,Malaysia,magnitude,3 | 8,5,TRUE,incongruent,1.7644,0.24659704910636973
8791,Malaysia,magnitude,6 | 7,1,TRUE,incongruent,0.8334,-0.07914650387874078
8791,Malaysia,magnitude,9 | 7,2,TRUE,neutral,0.9386,-0.02751945012352412
8791,Malaysia,magnitude,7 | 6,1,TRUE,congruent,1.1962,0.07780379807608821
8791,Malaysia,magnitude,9 | 7,2,TRUE,congruent,0.7027,-0.1532300464627812
8791,Malaysia,magnitude,2 | 7,5,TRUE,incongruent,0.7193,-0.14308993969921374
8791,Malaysia,magnitude,6 | 7,1,TRUE,congruent,1.2265,0.08866755254240449
8791,Malaysia,magnitude,9 | 8,1,TRUE,incongruent,0.7431,-0.12895273869450058
8791,Malaysia,magnitude,4 | 2,2,TRUE,neutral,1.2779,0.10649687013897241
8791,Malaysia,magnitude,9 | 8,1,TRUE,congruent,1.3118,0.11786762656601632
8791,Malaysia,magnitude,4 | 3,1,TRUE,congruent,1.0669,0.028123715128840168
8791,Malaysia,magnitude,4 | 2,2,TRUE,incongruent,1.1949,0.07733156112899046
8791,Malaysia,magnitude,8 | 6,2,TRUE,neutral,1.188,0.07481644064517472
8791,Malaysia,magnitude,3 | 8,5,TRUE,neutral,1.0126,0.005437923050822109
8515,Malaysia,magnitude,9 | 8,1,TRUE,incongruent,0.916,-0.0381045263321496
8515,Malaysia,magnitude,9 | 4,5,TRUE,congruent,0.443,-0.3535962737769304
8515,Malaysia,magnitude,1 | 3,2,TRUE,congruent,0.405,-0.3925449767853314
8515,Malaysia,magnitude,8 | 6,2,TRUE,incongruent,0.559,-0.25258819211357664
8515,Malaysia,magnitude,3 | 8,5,TRUE,neutral,0.462,-0.33535802444387447
8515,Malaysia,magnitude,2 | 4,2,TRUE,congruent,0.447,-0.34969247686806354
8515,Malaysia,magnitude,6 | 7,1,TRUE,incongruent,0.584,-0.23358715288760054
8515,Malaysia,magnitude,3 | 8,5,TRUE,congruent,0.454,-0.34294414714289606
8515,Malaysia,magnitude,6 | 8,2,TRUE,neutral,0.552,-0.2580609222708011
8515,Malaysia,magnitude,6 | 7,1,TRUE,neutral,0.501,-0.30016227413275426
8515,Malaysia,magnitude,3 | 4,1,TRUE,neutral,0.506,-0.2958494831602009
8515,Malaysia,magnitude,4 | 9,5,TRUE,congruent,0.511,-0.29157909986528724
8515,Malaysia,magnitude,7 | 9,2,TRUE,neutral,0.543,-0.265200170411153
8515,Malaysia,magnitude,1 | 2,1,TRUE,neutral,0.527,-0.27818938478745336
8515,Malaysia,magnitude,7 | 2,5,TRUE,incongruent,0.614,-0.21183162885883233
8515,Malaysia,magnitude,4 | 3,1,TRUE,neutral,0.492,-0.30803489723263966
8515,Malaysia,magnitude,9 | 8,1,TRUE,congruent,0.542,-0.266000713461613
8515,Malaysia,magnitude,7 | 6,1,TRUE,incongruent,0.631,-0.19997064075586568
8515,Malaysia,magnitude,6 | 7,1,TRUE,congruent,0.542,-0.266000713461613
8515,Malaysia,magnitude,3 | 4,1,FALSE,incongruent,0.496,-0.30451832350980257
8515,Malaysia,magnitude,2 | 7,5,TRUE,incongruent,0.566,-0.24718356881172862
8515,Malaysia,magnitude,8 | 9,1,TRUE,congruent,0.664,-0.1778319206319825
8515,Malaysia,magnitude,9 | 4,5,TRUE,incongruent,0.539,-0.2684112348132613
8515,Malaysia,magnitude,4 | 2,2,TRUE,congruent,0.509,-0.29328221766324125
8515,Malaysia,magnitude,4 | 2,2,TRUE,incongruent,0.46,-0.3372421683184259
8515,Malaysia,magnitude,4 | 9,5,TRUE,incongruent,0.591,-0.22841251911874466
8515,Malaysia,magnitude,2 | 7,5,TRUE,congruent,0.491,-0.3089185078770315
8515,Malaysia,magnitude,7 | 2,5,TRUE,neutral,0.507,-0.294992040666664
8515,Malaysia,magnitude,4 | 2,2,TRUE,neutral,0.613,-0.21253952548158497
8515,Malaysia,magnitude,6 | 1,5,TRUE,congruent,0.492,-0.30803489723263966
8515,Malaysia,magnitude,9 | 8,1,TRUE,neutral,0.609,-0.21538270736712464
8515,Malaysia,magnitude,8 | 3,5,TRUE,neutral,0.576,-0.239577516576788
8515,Malaysia,magnitude,3 | 1,2,TRUE,incongruent,0.691,-0.16052195262580163
8515,Malaysia,magnitude,1 | 6,5,TRUE,neutral,0.59,-0.22914798835785583
8515,Malaysia,magnitude,3 | 4,1,TRUE,congruent,0.576,-0.239577516576788
8515,Malaysia,magnitude,6 | 8,2,TRUE,congruent,0.659,-0.18111458540599013
8515,Malaysia,magnitude,1 | 6,5,TRUE,congruent,0.575,-0.24033215531036956
8515,Malaysia,magnitude,9 | 7,2,TRUE,neutral,0.56,-0.25181197299379954
8515,Malaysia,magnitude,2 | 7,5,TRUE,neutral,0.548,-0.2612194415156308
8515,Malaysia,magnitude,8 | 6,2,TRUE,neutral,0.525,-0.2798406965940431
8515,Malaysia,magnitude,2 | 4,2,TRUE,neutral,0.626,-0.20342566678957033
8515,Malaysia,magnitude,4 | 3,1,TRUE,congruent,0.591,-0.22841251911874466
8515,Malaysia,magnitude,2 | 1,1,TRUE,neutral,0.525,-0.2798406965940431
8515,Malaysia,magnitude,8 | 3,5,TRUE,congruent,0.558,-0.25336580106242124
8515,Malaysia,magnitude,1 | 6,5,TRUE,incongruent,0.51,-0.2924298239020636
8515,Malaysia,magnitude,1 | 2,1,TRUE,congruent,0.576,-0.239577516576788
8515,Malaysia,magnitude,4 | 3,1,TRUE,incongruent,0.51,-0.2924298239020636
8515,Malaysia,magnitude,3 | 1,2,TRUE,neutral,0.524,-0.28066871301627333
8515,Malaysia,magnitude,3 | 1,2,TRUE,congruent,0.511,-0.29157909986528724
8515,Malaysia,magnitude,7 | 9,2,TRUE,incongruent,0.56,-0.25181197299379954
8515,Malaysia,magnitude,8 | 9,1,TRUE,neutral,0.511,-0.29157909986528724
8515,Malaysia,magnitude,7 | 2,5,TRUE,congruent,0.495,-0.3053948010664313
8515,Malaysia,magnitude,7 | 6,1,TRUE,neutral,0.525,-0.2798406965940431
8515,Malaysia,magnitude,6 | 8,2,TRUE,incongruent,0.499,-0.3018994543766101
8515,Malaysia,magnitude,2 | 4,2,TRUE,incongruent,0.507,-0.294992040666664
8515,Malaysia,magnitude,8 | 6,2,TRUE,congruent,0.515,-0.28819277095880896
8515,Malaysia,magnitude,6 | 1,5,TRUE,neutral,0.54,-0.26760624017703144
8515,Malaysia,magnitude,8 | 9,1,TRUE,incongruent,0.543,-0.265200170411153
8515,Malaysia,magnitude,2 | 1,1,TRUE,incongruent,0.457,-0.34008379993014975
8515,Malaysia,magnitude,4 | 9,5,TRUE,neutral,0.475,-0.3233063903751334
8515,Malaysia,magnitude,6 | 1,5,TRUE,incongruent,0.46,-0.3372421683184259
8515,Malaysia,magnitude,1 | 3,2,TRUE,neutral,0.442,-0.3545777306509081
8515,Malaysia,magnitude,9 | 7,2,FALSE,incongruent,0.467,-0.33068311943388784
8515,Malaysia,magnitude,7 | 9,2,TRUE,congruent,0.558,-0.25336580106242124
8515,Malaysia,magnitude,1 | 2,1,TRUE,incongruent,0.626,-0.20342566678957033
8515,Malaysia,magnitude,3 | 8,5,TRUE,incongruent,0.592,-0.22767829327708025
8515,Malaysia,magnitude,9 | 7,2,TRUE,congruent,0.512,-0.2907300390241692
8515,Malaysia,magnitude,9 | 4,5,TRUE,neutral,0.509,-0.29328221766324125
8515,Malaysia,magnitude,8 | 3,5,TRUE,incongruent,0.525,-0.2798406965940431
8515,Malaysia,magnitude,2 | 1,1,TRUE,congruent,0.518,-0.28567024025476695
8515,Malaysia,magnitude,7 | 6,1,TRUE,congruent,0.533,-0.2732727909734277
8515,Malaysia,magnitude,1 | 3,2,TRUE,incongruent,0.543,-0.265200170411153
675296385237,Malaysia,magnitude,1 | 3,2,TRUE,congruent,0.4669,-0.3307761260691942
675296385237,Malaysia,magnitude,4 | 9,5,TRUE,incongruent,0.6028,-0.2198267563574058
675296385237,Malaysia,magnitude,6 | 7,1,TRUE,congruent,0.671,-0.17327747983100789
675296385237,Malaysia,magnitude,2 | 7,5,TRUE,neutral,0.5069,-0.2950777087765982
675296385237,Malaysia,magnitude,1 | 6,5,TRUE,neutral,0.4951,-0.30530707366851595
675296385237,Malaysia,magnitude,3 | 4,1,TRUE,congruent,0.4875,-0.3120253799654444
675296385237,Malaysia,magnitude,2 | 1,1,TRUE,neutral,0.6928,-0.1593921209907098
675296385237,Malaysia,magnitude,3 | 4,1,TRUE,incongruent,0.6992,-0.15539858037365334
675296385237,Malaysia,magnitude,8 | 6,2,TRUE,congruent,0.5585,-0.2529768225483721
675296385237,Malaysia,magnitude,2 | 1,1,TRUE,incongruent,0.6649,-0.1772436670486093
675296385237,Malaysia,magnitude,3 | 8,5,TRUE,congruent,0.5123,-0.2904756441236589
675296385237,Malaysia,magnitude,1 | 6,5,TRUE,incongruent,0.651,-0.18641901143180803
675296385237,Malaysia,magnitude,1 | 3,2,TRUE,incongruent,0.6301,-0.20059052038487318
675296385237,Malaysia,magnitude,4 | 2,2,TRUE,incongruent,0.68,-0.16749108729376366
675296385237,Malaysia,magnitude,9 | 4,5,TRUE,congruent,0.5151,-0.28810845011942104
675296385237,Malaysia,magnitude,8 | 3,5,TRUE,incongruent,0.6102,-0.2145277966936118
675296385237,Malaysia,magnitude,3 | 4,1,TRUE,neutral,0.5773,-0.23859844250136897
675296385237,Malaysia,magnitude,9 | 7,2,TRUE,incongruent,0.7797,-0.10807246577932499
675296385237,Malaysia,magnitude,4 | 2,2,TRUE,neutral,0.5538,-0.25664704859044435
675296385237,Malaysia,magnitude,8 | 9,1,TRUE,congruent,0.4649,-0.33264045381691293
675296385237,Malaysia,magnitude,2 | 1,1,TRUE,congruent,0.4697,-0.3281794398167511
675296385237,Malaysia,magnitude,6 | 1,5,TRUE,incongruent,0.4586,-0.33856594960607994
675296385237,Malaysia,magnitude,9 | 7,2,TRUE,neutral,0.6442,-0.19097927951632743
675296385237,Malaysia,magnitude,1 | 2,1,TRUE,neutral,0.492,-0.30803489723263966
675296385237,Malaysia,magnitude,7 | 6,1,TRUE,congruent,0.6874,-0.1627904721987935
675296385237,Malaysia,magnitude,7 | 6,1,TRUE,incongruent,0.7293,-0.13709378643700185
675296385237,Malaysia,magnitude,6 | 8,2,TRUE,incongruent,0.6129,-0.21261037864788998
675296385237,Malaysia,magnitude,2 | 7,5,TRUE,congruent,0.5312,-0.2747419336400389
675296385237,Malaysia,magnitude,7 | 2,5,TRUE,neutral,0.5353,-0.2714027566165684
675296385237,Malaysia,magnitude,9 | 8,1,TRUE,congruent,0.681,-0.16685288808721482
675296385237,Malaysia,magnitude,8 | 3,5,TRUE,congruent,0.5094,-0.2929410593724037
675296385237,Malaysia,magnitude,1 | 6,5,TRUE,congruent,0.5215,-0.28274568723745036
675296385237,Malaysia,magnitude,3 | 1,2,TRUE,neutral,0.6181,-0.2089412564081746
675296385237,Malaysia,magnitude,7 | 2,5,TRUE,incongruent,0.5482,-0.2610609687965204
675296385237,Malaysia,magnitude,6 | 7,1,TRUE,incongruent,0.8146,-0.08905559425002112
675296385237,Malaysia,magnitude,1 | 2,1,TRUE,congruent,0.8857,-0.052713355322201574
675296385237,Malaysia,magnitude,4 | 3,1,TRUE,incongruent,0.5328,-0.2734357838377553
675296385237,Malaysia,magnitude,4 | 3,1,TRUE,neutral,0.5482,-0.2610609687965204
675296385237,Malaysia,magnitude,9 | 4,5,TRUE,incongruent,0.5647,-0.24818221226312084
675296385237,Malaysia,magnitude,8 | 6,2,TRUE,neutral,0.5706,-0.24366823267894244
675296385237,Malaysia,magnitude,3 | 8,5,TRUE,incongruent,0.5505,-0.25924267669222945
675296385237,Malaysia,magnitude,3 | 8,5,TRUE,neutral,0.5312,-0.2747419336400389
675296385237,Malaysia,magnitude,8 | 3,5,TRUE,neutral,0.5473,-0.26177455185749493
675296385237,Malaysia,magnitude,4 | 9,5,TRUE,neutral,0.5986,-0.2228632874958274
675296385237,Malaysia,magnitude,2 | 4,2,TRUE,neutral,0.7709,-0.1130019543289006
675296385237,Malaysia,magnitude,8 | 9,1,FALSE,incongruent,0.5999,-0.22192113806254501
675296385237,Malaysia,magnitude,2 | 7,5,TRUE,incongruent,0.6498,-0.18722029299103599
675296385237,Malaysia,magnitude,7 | 9,2,TRUE,congruent,0.5429,-0.2652801583443201
675296385237,Malaysia,magnitude,6 | 8,2,TRUE,congruent,0.5985,-0.22293584525757051
675296385237,Malaysia,magnitude,9 | 7,2,TRUE,congruent,0.5311,-0.2748236985808628
675296385237,Malaysia,magnitude,7 | 9,2,TRUE,incongruent,0.7409,-0.13024040521758964
675296385237,Malaysia,magnitude,6 | 1,5,TRUE,neutral,0.5956,-0.22504531091986146
675296385237,Malaysia,magnitude,6 | 1,5,TRUE,congruent,0.4619,-0.3354520377534533
675296385237,Malaysia,magnitude,9 | 8,1,FALSE,neutral,0.672,-0.17263072694617473
675296385237,Malaysia,magnitude,4 | 9,5,TRUE,congruent,0.7345,-0.13400819987372467
675296385237,Malaysia,magnitude,3 | 1,2,TRUE,incongruent,0.6926,-0.15951751278655799
675296385237,Malaysia,magnitude,7 | 6,1,TRUE,neutral,0.875,-0.057991946977686754
675296385237,Malaysia,magnitude,9 | 4,5,TRUE,neutral,0.5443,-0.2641616656829262
675296385237,Malaysia,magnitude,7 | 9,2,TRUE,neutral,0.6516,-0.18601892436352827
