participant,group,veriStim_resp.rt,veriStim_resp.corr,mult_type,error_distance,interferenceScore,problemType,problemSize,interferenceLevel,mult_problem
19760,CBA,0.9123,1,correct,0,2,non-tie,small-sized,low,3 × 5 = 15
19760,CBA,2.7998,1,lure,7,9,non-tie,large-sized,high,8 × 7 = 49
19760,CBA,4.1062,1,lure,6,11,non-tie,large-sized,high,6 × 8 = 54
19760,CBA,3.0535,0,lure,3,13,non-tie,small-sized,high,3 × 8 = 27
19760,CBA,2.1732,1,lure,2,7,non-tie,small-sized,low,9 × 2 = 16
19760,CBA,0.9029,1,correct,0,9,non-tie,large-sized,high,7 × 8 = 56
19760,CBA,0.8151,0,lure,5,6,non-tie,large-sized,low,5 × 6 = 35
19760,CBA,1.0704,1,correct,0,0,non-tie,small-sized,low,3 × 2 = 6
19760,CBA,1.0434,1,lure,2,7,non-tie,small-sized,low,8 × 2 = 14
19760,CBA,1.1488,1,lure,5,6,non-tie,large-sized,low,6 × 5 = 25
19760,CBA,1.1139,1,lure,4,25,non-tie,large-sized,high,4 × 8 = 36
19760,CBA,1.207,1,lure,5,0,non-tie,small-sized,low,5 × 2 = 15
19760,CBA,1.0204,1,lure,4,8,non-tie,small-sized,high,4 × 5 = 24
19760,CBA,1.4402,1,lure,8,19,non-tie,large-sized,high,9 × 8 = 64
19760,CBA,2.578,1,lure,3,13,non-tie,small-sized,high,7 × 3 = 18
19760,CBA,1.3488,1,correct,0,9,non-tie,large-sized,high,5 × 8 = 40
19760,CBA,0.9065,1,correct,0,7,non-tie,small-sized,low,9 × 2 = 18
19760,CBA,1.9714,1,correct,0,25,non-tie,large-sized,high,4 × 8 = 32
19760,CBA,1.0426,1,correct,0,19,non-tie,large-sized,high,8 × 9 = 72
19760,CBA,2.6403,1,lure,5,9,non-tie,large-sized,high,8 × 5 = 35
19760,CBA,1.7678,0,lure,9,9,non-tie,large-sized,high,4 × 9 = 27
19760,CBA,3.7476,1,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
19760,CBA,1.1644,0,lure,6,22,non-tie,large-sized,high,7 × 6 = 36
19760,CBA,8.3032,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
19760,CBA,1.0044,0,lure,4,25,non-tie,large-sized,high,8 × 4 = 28
19760,CBA,1.7746,1,correct,0,3,non-tie,small-sized,low,2 × 6 = 12
19760,CBA,1.4177,1,lure,6,4,tie,large-sized,low,6 × 6 = 30
19760,CBA,1.0072,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
19760,CBA,0.8503,1,correct,0,13,non-tie,small-sized,high,3 × 7 = 21
19760,CBA,1.0074,1,lure,2,0,non-tie,small-sized,low,2 × 3 = 8
19760,CBA,0.9561,1,lure,2,3,non-tie,small-sized,low,6 × 2 = 10
19760,CBA,0.8885,1,lure,5,3,tie,small-sized,low,5 × 5 = 30
19760,CBA,2.9726,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
19760,CBA,1.4553,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
19760,CBA,3.0835,0,lure,4,9,non-tie,large-sized,high,9 × 4 = 32
19760,CBA,0.9673,1,correct,0,10,non-tie,small-sized,high,3 × 4 = 12
19760,CBA,0.9734,1,correct,0,9,non-tie,large-sized,high,8 × 7 = 56
19760,CBA,1.131,0,lure,4,10,non-tie,small-sized,high,4 × 3 = 16
19760,CBA,1.0118,1,lure,4,8,non-tie,small-sized,high,5 × 4 = 16
19760,CBA,1.1704,1,correct,0,1,non-tie,small-sized,low,4 × 2 = 8
19760,CBA,0.9179,1,lure,9,6,tie,large-sized,low,9 × 9 = 90
19760,CBA,2.2328,1,correct,0,13,non-tie,small-sized,high,8 × 3 = 24
19760,CBA,1.6029,1,lure,2,4,non-tie,small-sized,low,7 × 2 = 12
19760,CBA,2.2163,0,correct,0,12,non-tie,small-sized,high,4 × 6 = 24
19760,CBA,2.0432,1,correct,0,13,non-tie,large-sized,high,9 × 6 = 54
19760,CBA,1.9738,0,lure,7,7,tie,large-sized,low,7 × 7 = 56
19760,CBA,2.3575,1,correct,0,19,non-tie,large-sized,high,9 × 8 = 72
19760,CBA,0.9235,1,correct,0,4,non-tie,small-sized,low,7 × 2 = 14
19760,CBA,0.4834,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
19760,CBA,1.3306,1,lure,5,7,non-tie,large-sized,low,7 × 5 = 30
19760,CBA,0.8365,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
19760,CBA,1.1034,1,correct,0,13,non-tie,large-sized,high,6 × 9 = 54
19760,CBA,1.4369,1,correct,0,9,non-tie,large-sized,high,8 × 5 = 40
19760,CBA,0.8639,1,correct,0,22,non-tie,large-sized,high,7 × 6 = 42
19760,CBA,1.173,1,lure,4,12,non-tie,small-sized,high,6 × 4 = 20
19760,CBA,1.0045,0,lure,2,0,tie,small-sized,low,2 × 2 = 2
19760,CBA,0.9692,0,lure,5,3,tie,small-sized,low,5 × 5 = 20
19760,CBA,1.1066,1,lure,2,4,non-tie,small-sized,low,2 × 7 = 16
19760,CBA,1.5156,1,lure,4,17,non-tie,large-sized,high,7 × 4 = 24
19760,CBA,2.3795,1,lure,3,8,non-tie,small-sized,high,6 × 3 = 15
19760,CBA,1.4173,1,lure,2,1,non-tie,small-sized,low,4 × 2 = 6
19760,CBA,1.6834,1,correct,0,2,non-tie,small-sized,low,5 × 3 = 15
19760,CBA,1.3769,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
19760,CBA,1.264,1,lure,5,7,non-tie,large-sized,low,5 × 7 = 40
19760,CBA,1.623,0,lure,8,19,tie,large-sized,high,8 × 8 = 72
19760,CBA,8.6958,1,lure,3,0,tie,small-sized,low,3 × 3 = 6
19760,CBA,0.8312,0,lure,8,19,tie,large-sized,high,8 × 8 = 56
19760,CBA,0.6539,1,correct,0,0,non-tie,small-sized,low,2 × 5 = 10
19760,CBA,3.1706,1,lure,9,6,non-tie,large-sized,low,5 × 9 = 36
19760,CBA,1.5104,0,correct,0,4,tie,large-sized,low,6 × 6 = 36
19760,CBA,1.0487,1,correct,0,8,non-tie,small-sized,high,6 × 3 = 18
19760,CBA,0.6042,1,correct,0,13,non-tie,small-sized,high,3 × 8 = 24
19760,CBA,0.7552,1,correct,0,9,non-tie,large-sized,high,3 × 9 = 27
19760,CBA,2.8802,1,lure,3,13,non-tie,small-sized,high,3 × 7 = 24
19760,CBA,6.2071,1,lure,9,9,non-tie,large-sized,high,3 × 9 = 18
19760,CBA,0.8457,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
19760,CBA,1.5181,1,correct,0,4,non-tie,small-sized,low,2 × 7 = 14
19760,CBA,0.8367,1,correct,0,0,non-tie,small-sized,low,5 × 2 = 10
19760,CBA,1.7191,1,lure,2,0,non-tie,small-sized,low,3 × 2 = 4
19760,CBA,0.97,1,correct,0,7,non-tie,small-sized,low,2 × 8 = 16
19760,CBA,0.3957,1,correct,0,22,non-tie,large-sized,high,6 × 7 = 42
19760,CBA,0.2501,0,lure,3,2,non-tie,small-sized,low,3 × 5 = 18
19760,CBA,0.398,1,lure,9,13,non-tie,large-sized,high,6 × 9 = 45
19760,CBA,0.2781,1,lure,2,3,non-tie,small-sized,low,2 × 6 = 14
19760,CBA,0.2496,0,lure,5,9,non-tie,large-sized,high,5 × 8 = 45
19760,CBA,0.8348,1,correct,0,8,non-tie,small-sized,high,5 × 4 = 20
19760,CBA,0.9087,1,lure,4,5,tie,small-sized,low,4 × 4 = 20
19760,CBA,0.7469,1,correct,0,6,non-tie,large-sized,low,9 × 5 = 45
19760,CBA,0.9242,0,lure,6,22,non-tie,large-sized,high,6 × 7 = 48
19760,CBA,0.6101,0,lure,4,12,non-tie,small-sized,high,4 × 6 = 28
19760,CBA,0.9447,1,correct,0,1,non-tie,small-sized,low,2 × 4 = 8
19760,CBA,0.9409,1,correct,0,7,non-tie,small-sized,low,2 × 9 = 18
19760,CBA,0.768,1,correct,0,13,non-tie,small-sized,high,7 × 3 = 21
19760,CBA,1.3561,0,lure,3,2,non-tie,small-sized,low,5 × 3 = 12
19760,CBA,0.8121,1,correct,0,6,non-tie,large-sized,low,5 × 6 = 30
19760,CBA,1.0072,1,lure,9,17,non-tie,large-sized,high,7 × 9 = 54
19760,CBA,2.6116,1,correct,0,17,non-tie,large-sized,high,9 × 7 = 63
19760,CBA,1.5229,1,lure,9,6,tie,large-sized,low,9 × 9 = 72
19760,CBA,1.0077,1,correct,0,17,non-tie,large-sized,high,7 × 4 = 28
19760,CBA,0.6205,1,correct,0,8,non-tie,small-sized,high,4 × 5 = 20
19760,CBA,0.8375,1,correct,0,7,non-tie,large-sized,low,7 × 5 = 35
19760,CBA,1.8796,1,lure,9,19,non-tie,large-sized,high,8 × 9 = 63
19760,CBA,2.9697,1,correct,0,11,non-tie,large-sized,high,8 × 6 = 48
19760,CBA,1.3409,1,lure,7,9,non-tie,large-sized,high,7 × 8 = 63
19760,CBA,1.0366,1,correct,0,9,non-tie,large-sized,high,9 × 3 = 27
19760,CBA,1.385,1,correct,0,9,non-tie,large-sized,high,4 × 9 = 36
19760,CBA,1.7612,1,correct,0,17,non-tie,large-sized,high,4 × 7 = 28
19760,CBA,0.7879,0,lure,6,4,tie,large-sized,low,6 × 6 = 42
19760,CBA,0.6125,1,correct,0,17,non-tie,large-sized,high,7 × 9 = 63
19760,CBA,0.7284,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
19760,CBA,0.8565,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
19760,CBA,0.7184,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
19760,CBA,1.2386,1,correct,0,9,non-tie,large-sized,high,9 × 4 = 36
19760,CBA,1.0754,1,correct,0,8,non-tie,small-sized,high,3 × 6 = 18
19760,CBA,0.7519,1,correct,0,6,non-tie,large-sized,low,5 × 9 = 45
19760,CBA,1.7749,1,lure,6,11,non-tie,large-sized,high,8 × 6 = 42
19760,CBA,1.5785,1,lure,3,13,non-tie,small-sized,high,8 × 3 = 21
19760,CBA,1.4876,1,correct,0,25,non-tie,large-sized,high,8 × 4 = 32
19760,CBA,1.2212,0,lure,4,5,tie,small-sized,low,4 × 4 = 12
19760,CBA,0.9645,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
19760,CBA,0.7306,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
19760,CBA,1.0736,0,lure,5,6,non-tie,large-sized,low,9 × 5 = 40
19760,CBA,4.8483,1,correct,0,6,non-tie,large-sized,low,6 × 5 = 30
19760,CBA,0.7224,1,correct,0,10,non-tie,small-sized,high,4 × 3 = 12
19760,CBA,0.816,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
19760,CBA,0.6103,0,lure,3,8,non-tie,small-sized,high,3 × 6 = 21
19760,CBA,1.0401,1,correct,0,3,non-tie,small-sized,low,6 × 2 = 12
19760,CBA,0.7072,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
19760,CBA,1.0044,1,correct,0,11,non-tie,large-sized,high,6 × 8 = 48
19760,CBA,1.6747,1,correct,0,12,non-tie,small-sized,high,6 × 4 = 24
19760,CBA,0.9521,1,lure,3,9,non-tie,large-sized,high,9 × 3 = 24
19760,CBA,0.8839,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
19760,CBA,1.1893,1,lure,2,1,non-tie,small-sized,low,2 × 4 = 10
19760,CBA,1.476,1,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
19760,CBA,0.8899,1,lure,7,7,tie,large-sized,low,7 × 7 = 42
19760,CBA,1.2039,1,correct,0,7,non-tie,small-sized,low,8 × 2 = 16
19760,CBA,0.8776,1,lure,2,0,tie,small-sized,low,2 × 2 = 6
19760,CBA,1.0963,1,lure,6,13,non-tie,large-sized,high,9 × 6 = 48
19760,CBA,2.5662,1,lure,7,17,non-tie,large-sized,high,9 × 7 = 56
19760,CBA,1.5015,1,lure,3,10,non-tie,small-sized,high,3 × 4 = 15
19760,CBA,1.0564,1,lure,2,0,non-tie,small-sized,low,2 × 5 = 12
19760,CBA,2.887,1,lure,9,7,non-tie,small-sized,low,2 × 9 = 27
19760,CBA,1.0541,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
19767,CBA,1.362,1,lure,4,8,non-tie,small-sized,high,4 × 5 = 24
19767,CBA,2.5289,1,lure,3,2,non-tie,small-sized,low,3 × 5 = 18
19767,CBA,0.9963,1,lure,2,0,non-tie,small-sized,low,2 × 5 = 12
19767,CBA,1.2451,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
19767,CBA,0.8152,0,lure,6,4,tie,large-sized,low,6 × 6 = 30
19767,CBA,1.2409,1,correct,0,13,non-tie,small-sized,high,7 × 3 = 21
19767,CBA,1.4452,1,lure,4,5,tie,small-sized,low,4 × 4 = 20
19767,CBA,4.3875,1,lure,4,17,non-tie,large-sized,high,7 × 4 = 24
19767,CBA,1.964,1,lure,2,1,non-tie,small-sized,low,2 × 4 = 10
19767,CBA,1.0124,1,lure,3,10,non-tie,small-sized,high,3 × 4 = 15
19767,CBA,1.6918,1,lure,3,13,non-tie,small-sized,high,7 × 3 = 18
19767,CBA,2.1476,1,correct,0,9,non-tie,large-sized,high,7 × 8 = 56
19767,CBA,0.7869,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
19767,CBA,1.2569,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
19767,CBA,1.6577,1,correct,0,11,non-tie,large-sized,high,6 × 8 = 48
19767,CBA,1.4525,0,lure,5,3,tie,small-sized,low,5 × 5 = 30
19767,CBA,2.258,1,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
19767,CBA,1.0277,1,correct,0,7,non-tie,small-sized,low,9 × 2 = 18
19767,CBA,0.8433,0,lure,5,3,tie,small-sized,low,5 × 5 = 20
19767,CBA,2.798,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
19767,CBA,0.7445,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
19767,CBA,0.8933,1,correct,0,7,non-tie,small-sized,low,8 × 2 = 16
19767,CBA,2.0738,1,lure,6,13,non-tie,large-sized,high,9 × 6 = 48
19767,CBA,0.9778,1,lure,3,13,non-tie,small-sized,high,3 × 7 = 24
19767,CBA,1.8078,1,correct,0,7,non-tie,large-sized,low,7 × 5 = 35
19767,CBA,0.6867,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
19767,CBA,0.9896,1,lure,2,7,non-tie,small-sized,low,9 × 2 = 16
19767,CBA,1.3738,1,lure,5,9,non-tie,large-sized,high,5 × 8 = 45
19767,CBA,3.1092,1,lure,5,9,non-tie,large-sized,high,8 × 5 = 35
19767,CBA,3.4637,1,correct,0,11,non-tie,large-sized,high,8 × 6 = 48
19767,CBA,1.3734,1,correct,0,6,non-tie,large-sized,low,5 × 9 = 45
19767,CBA,1.5414,1,correct,0,12,non-tie,small-sized,high,6 × 4 = 24
19767,CBA,2.3759,1,correct,0,19,non-tie,large-sized,high,8 × 9 = 72
19767,CBA,2.4957,1,lure,9,19,non-tie,large-sized,high,8 × 9 = 63
19767,CBA,0.7441,1,correct,0,0,non-tie,small-sized,low,2 × 5 = 10
19767,CBA,0.9463,1,correct,0,6,non-tie,large-sized,low,5 × 6 = 30
19767,CBA,1.4148,1,lure,5,6,non-tie,large-sized,low,6 × 5 = 25
19767,CBA,1.593,1,correct,0,17,non-tie,large-sized,high,7 × 4 = 28
19767,CBA,1.0804,0,correct,0,13,non-tie,small-sized,high,3 × 8 = 24
19767,CBA,1.9423,1,lure,2,1,non-tie,small-sized,low,4 × 2 = 6
19767,CBA,0.8145,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
19767,CBA,1.2466,1,correct,0,6,non-tie,large-sized,low,6 × 5 = 30
19767,CBA,0.8825,1,correct,0,0,non-tie,small-sized,low,5 × 2 = 10
19767,CBA,2.3088,0,correct,0,22,non-tie,large-sized,high,7 × 6 = 42
19767,CBA,3.1589,0,correct,0,8,non-tie,small-sized,high,3 × 6 = 18
19767,CBA,3.1354,1,lure,2,0,non-tie,small-sized,low,2 × 3 = 8
19767,CBA,1.1757,1,lure,6,22,non-tie,large-sized,high,7 × 6 = 36
19767,CBA,4.1575,0,lure,4,25,non-tie,large-sized,high,8 × 4 = 28
19767,CBA,1.3174,1,lure,4,12,non-tie,small-sized,high,4 × 6 = 28
19767,CBA,1.0826,1,correct,0,8,non-tie,small-sized,high,4 × 5 = 20
19767,CBA,1.171,1,correct,0,8,non-tie,small-sized,high,5 × 4 = 20
19767,CBA,2.7079,1,lure,8,19,tie,large-sized,high,8 × 8 = 56
19767,CBA,3.8024,1,correct,0,2,non-tie,small-sized,low,3 × 5 = 15
19767,CBA,1.8292,1,correct,0,9,non-tie,large-sized,high,9 × 4 = 36
19767,CBA,1.0426,1,lure,3,13,non-tie,small-sized,high,8 × 3 = 21
19767,CBA,2.6076,1,correct,0,17,non-tie,large-sized,high,7 × 9 = 63
19767,CBA,1.063,1,correct,0,0,non-tie,small-sized,low,2 × 3 = 6
19767,CBA,1.8982,1,lure,2,7,non-tie,small-sized,low,8 × 2 = 14
19767,CBA,1.6107,1,lure,4,5,tie,small-sized,low,4 × 4 = 12
19767,CBA,0.8594,1,lure,8,19,tie,large-sized,high,8 × 8 = 72
19767,CBA,2.3159,1,lure,9,6,tie,large-sized,low,9 × 9 = 72
19767,CBA,1.2259,1,lure,2,0,tie,small-sized,low,2 × 2 = 2
19767,CBA,1.7741,0,lure,7,9,non-tie,large-sized,high,8 × 7 = 49
19767,CBA,4.1791,1,correct,0,9,non-tie,large-sized,high,9 × 3 = 27
19767,CBA,1.7854,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
19767,CBA,5.662,0,lure,3,9,non-tie,large-sized,high,9 × 3 = 24
19767,CBA,5.3354,0,lure,9,17,non-tie,large-sized,high,7 × 9 = 54
19767,CBA,3.4273,1,lure,6,4,tie,large-sized,low,6 × 6 = 42
19767,CBA,0.8561,1,correct,0,1,non-tie,small-sized,low,2 × 4 = 8
19767,CBA,0.928,1,lure,7,17,non-tie,large-sized,high,9 × 7 = 56
19767,CBA,1.5326,1,correct,0,13,non-tie,large-sized,high,9 × 6 = 54
19767,CBA,1.8429,0,lure,5,7,non-tie,large-sized,low,7 × 5 = 30
19767,CBA,1.4226,1,correct,0,4,non-tie,small-sized,low,2 × 7 = 14
19767,CBA,0.7557,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
19767,CBA,0.9623,0,correct,0,9,non-tie,large-sized,high,8 × 5 = 40
19767,CBA,3.5632,1,correct,0,9,non-tie,large-sized,high,5 × 8 = 40
19767,CBA,1.3321,1,correct,0,6,non-tie,large-sized,low,9 × 5 = 45
19767,CBA,1.5934,1,correct,0,9,non-tie,large-sized,high,3 × 9 = 27
19767,CBA,1.8916,1,correct,0,19,non-tie,large-sized,high,9 × 8 = 72
19767,CBA,1.0621,0,lure,3,8,non-tie,small-sized,high,6 × 3 = 15
19767,CBA,2.5745,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
19767,CBA,2.03,1,lure,6,11,non-tie,large-sized,high,6 × 8 = 54
19767,CBA,3.4745,1,lure,3,8,non-tie,small-sized,high,3 × 6 = 21
19767,CBA,1.6046,1,lure,3,0,tie,small-sized,low,3 × 3 = 6
19767,CBA,3.2599,1,correct,0,25,non-tie,large-sized,high,4 × 8 = 32
19767,CBA,2.0735,1,correct,0,1,non-tie,small-sized,low,4 × 2 = 8
19767,CBA,3.1779,1,lure,2,3,non-tie,small-sized,low,2 × 6 = 14
19767,CBA,5.9501,1,lure,5,7,non-tie,large-sized,low,5 × 7 = 40
19767,CBA,1.564,1,correct,0,3,non-tie,small-sized,low,6 × 2 = 12
19767,CBA,2.69,1,lure,9,6,non-tie,large-sized,low,5 × 9 = 36
19767,CBA,1.3422,0,lure,7,7,tie,large-sized,low,7 × 7 = 42
19767,CBA,1.5386,1,lure,9,7,non-tie,small-sized,low,2 × 9 = 27
19767,CBA,2.7241,1,lure,4,12,non-tie,small-sized,high,6 × 4 = 20
19767,CBA,1.8923,1,correct,0,10,non-tie,small-sized,high,4 × 3 = 12
19767,CBA,2.1748,1,lure,8,19,non-tie,large-sized,high,9 × 8 = 64
19767,CBA,4.3414,1,correct,0,7,non-tie,small-sized,low,2 × 8 = 16
19767,CBA,1.7926,1,correct,0,12,non-tie,small-sized,high,4 × 6 = 24
19767,CBA,0.9382,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
19767,CBA,6.0771,1,lure,6,11,non-tie,large-sized,high,8 × 6 = 42
19767,CBA,7.4876,1,correct,0,13,non-tie,small-sized,high,8 × 3 = 24
19767,CBA,11.5005,1,lure,3,2,non-tie,small-sized,low,5 × 3 = 12
19767,CBA,4.0058,1,lure,9,9,non-tie,large-sized,high,4 × 9 = 27
19767,CBA,1.9953,0,correct,0,25,non-tie,large-sized,high,8 × 4 = 32
19767,CBA,1.1097,1,correct,0,4,non-tie,small-sized,low,7 × 2 = 14
19767,CBA,0.9587,1,lure,2,4,non-tie,small-sized,low,7 × 2 = 12
19767,CBA,1.9219,1,correct,0,9,non-tie,large-sized,high,8 × 7 = 56
19767,CBA,0.7661,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
19767,CBA,0.8934,1,correct,0,10,non-tie,small-sized,high,3 × 4 = 12
19767,CBA,1.6253,1,lure,3,13,non-tie,small-sized,high,3 × 8 = 27
19767,CBA,2.0092,1,lure,4,25,non-tie,large-sized,high,4 × 8 = 36
19767,CBA,2.3753,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
19767,CBA,1.2775,1,lure,2,3,non-tie,small-sized,low,6 × 2 = 10
19767,CBA,1.3708,1,lure,2,0,tie,small-sized,low,2 × 2 = 6
19767,CBA,0.8337,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
19767,CBA,1.6775,1,lure,5,6,non-tie,large-sized,low,9 × 5 = 40
19767,CBA,0.8153,1,correct,0,13,non-tie,small-sized,high,3 × 7 = 21
19767,CBA,0.8419,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
19767,CBA,0.8415,0,lure,4,8,non-tie,small-sized,high,5 × 4 = 16
19767,CBA,1.2715,1,lure,2,4,non-tie,small-sized,low,2 × 7 = 16
19767,CBA,0.9938,0,lure,7,7,tie,large-sized,low,7 × 7 = 56
19767,CBA,2.8446,0,correct,0,13,non-tie,large-sized,high,6 × 9 = 54
19767,CBA,2.1063,0,correct,0,17,non-tie,large-sized,high,4 × 7 = 28
19767,CBA,0.9406,1,correct,0,0,non-tie,small-sized,low,3 × 2 = 6
19767,CBA,4.1231,1,lure,9,13,non-tie,large-sized,high,6 × 9 = 45
19767,CBA,0.7726,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
19767,CBA,0.7545,1,correct,0,3,non-tie,small-sized,low,2 × 6 = 12
19767,CBA,3.3048,1,correct,0,8,non-tie,small-sized,high,6 × 3 = 18
19767,CBA,1.857,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
19767,CBA,1.3254,0,lure,5,0,non-tie,small-sized,low,5 × 2 = 15
19767,CBA,1.4463,1,correct,0,2,non-tie,small-sized,low,5 × 3 = 15
19767,CBA,3.3066,1,lure,7,9,non-tie,large-sized,high,7 × 8 = 63
19767,CBA,1.6315,0,correct,0,22,non-tie,large-sized,high,6 × 7 = 42
19767,CBA,3.6219,1,lure,4,9,non-tie,large-sized,high,9 × 4 = 32
19767,CBA,2.6742,0,lure,5,6,non-tie,large-sized,low,5 × 6 = 35
19767,CBA,2.3422,0,lure,6,22,non-tie,large-sized,high,6 × 7 = 48
19767,CBA,2.2274,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
19767,CBA,1.1354,1,lure,9,6,tie,large-sized,low,9 × 9 = 90
19767,CBA,0.9895,1,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
19767,CBA,0.9923,1,correct,0,7,non-tie,small-sized,low,2 × 9 = 18
19767,CBA,0.7613,1,lure,9,9,non-tie,large-sized,high,3 × 9 = 18
19767,CBA,0.833,0,correct,0,9,non-tie,large-sized,high,4 × 9 = 36
19767,CBA,2.8529,1,lure,2,0,non-tie,small-sized,low,3 × 2 = 4
19767,CBA,3.1566,1,correct,0,17,non-tie,large-sized,high,9 × 7 = 63
19767,CBA,2.7321,1,lure,4,10,non-tie,small-sized,high,4 × 3 = 16
19767,CBA,5.1071,1,lure,9,7,non-tie,small-sized,low,2 × 9 = 27
19767,CBA,1.0902,1,lure,9,6,tie,large-sized,low,9 × 9 = 90
19767,CBA,2.2442,1,lure,9,9,non-tie,large-sized,high,4 × 9 = 27
19767,CBA,1.3743,1,lure,2,7,non-tie,small-sized,low,8 × 2 = 14
19767,CBA,2.3412,1,lure,2,0,tie,small-sized,low,2 × 2 = 6
19767,CBA,5.4552,1,lure,6,11,non-tie,large-sized,high,8 × 6 = 42
19767,CBA,0.9634,0,lure,7,9,non-tie,large-sized,high,8 × 7 = 49
19767,CBA,2.0173,1,correct,0,8,non-tie,small-sized,high,4 × 5 = 20
19767,CBA,2.3331,1,lure,5,6,non-tie,large-sized,low,9 × 5 = 40
19767,CBA,1.6403,1,lure,3,0,tie,small-sized,low,3 × 3 = 6
19767,CBA,1.2055,1,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
19767,CBA,5.4224,1,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
19767,CBA,1.2278,1,correct,0,4,non-tie,small-sized,low,7 × 2 = 14
19767,CBA,1.2443,1,lure,3,9,non-tie,large-sized,high,9 × 3 = 24
19767,CBA,2.3965,0,lure,7,7,tie,large-sized,low,7 × 7 = 42
19767,CBA,1.159,1,lure,4,8,non-tie,small-sized,high,5 × 4 = 16
19767,CBA,1.0105,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
19767,CBA,1.1762,1,correct,0,2,non-tie,small-sized,low,5 × 3 = 15
19767,CBA,6.2949,0,correct,0,12,non-tie,small-sized,high,4 × 6 = 24
19767,CBA,1.3756,0,correct,0,12,non-tie,small-sized,high,6 × 4 = 24
19767,CBA,1.0827,1,lure,2,0,non-tie,small-sized,low,2 × 3 = 8
19767,CBA,3.1526,1,correct,0,7,non-tie,small-sized,low,9 × 2 = 18
19767,CBA,1.4426,1,correct,0,22,non-tie,large-sized,high,6 × 7 = 42
19767,CBA,1.0512,1,lure,5,0,non-tie,small-sized,low,5 × 2 = 15
19767,CBA,1.1909,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
19767,CBA,1.1756,1,correct,0,0,non-tie,small-sized,low,5 × 2 = 10
19767,CBA,0.8969,1,correct,0,9,non-tie,large-sized,high,8 × 7 = 56
19767,CBA,3.3882,1,lure,4,5,tie,small-sized,low,4 × 4 = 12
19767,CBA,2.9627,1,correct,0,17,non-tie,large-sized,high,7 × 4 = 28
19767,CBA,2.0277,1,lure,6,4,tie,large-sized,low,6 × 6 = 30
19767,CBA,1.0785,0,correct,0,17,non-tie,large-sized,high,7 × 9 = 63
19767,CBA,2.2224,1,correct,0,19,non-tie,large-sized,high,8 × 9 = 72
19767,CBA,1.5588,0,lure,5,6,non-tie,large-sized,low,5 × 6 = 35
19767,CBA,1.4416,1,lure,3,10,non-tie,small-sized,high,3 × 4 = 15
19767,CBA,1.2621,1,correct,0,13,non-tie,small-sized,high,3 × 7 = 21
19767,CBA,1.8261,1,correct,0,9,non-tie,large-sized,high,5 × 8 = 40
19767,CBA,1.5758,1,lure,2,0,tie,small-sized,low,2 × 2 = 2
19767,CBA,0.8013,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
19767,CBA,2.6623,1,lure,7,17,non-tie,large-sized,high,9 × 7 = 56
19767,CBA,2.6249,1,lure,4,17,non-tie,large-sized,high,7 × 4 = 24
19767,CBA,2.4296,1,lure,3,2,non-tie,small-sized,low,5 × 3 = 12
